name,url,phone,category,latitude,longitude,Address,City,Pincode
Firehouse Subs,https://m.yelp.com/biz/firehouse-subs-roswell?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-641-6242,Sandwiches; sandwiches; Fast Food; hotdogs; Delis; delis; ,34.0424556701026,-84.3398494049454,10779 Alpharetta Hwy., Roswell, GA 30076
China Star,https://m.yelp.com/biz/china-star-roswell?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-993-6811,Chinese; chinese; ,34.0396090339833,-84.3405530108368,10707 Alpharetta Hwy, Roswell, GA 30076
Popeyes,https://m.yelp.com/biz/popeyes-roswell?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-552-4817,Fast Food; hotdogs; ,34.041827172082,-84.3411653468353,10779 Alpharetta Hwy, Roswell, GA 30076
Big Pie In The Sky Pizzeria,https://m.yelp.com/biz/big-pie-in-the-sky-pizzeria-roswell?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-993-5577,Pizza; pizza; ,34.0430315853569,-84.3274526075148,1010 Mansell Rd, Roswell, GA 30076
The Melting Pot,https://m.yelp.com/biz/the-melting-pot-roswell?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-518-4100,Fondue; fondue; ,34.0422668457031,-84.3299026489258,1055 Mansell Rd, Roswell, GA 30076
Joes New York Pizzeria,https://m.yelp.com/biz/joes-new-york-pizzeria-alpharetta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-640-5637,Pizza; pizza; Salad; salad; Beer  Wine & Spirits; beer_and_wine; ,34.039734,-84.318596,1605 Mansell Rd, Alpharetta, GA 30076
Lenny's Sub Shop,https://m.yelp.com/biz/lennys-sub-shop-alpharetta-2?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-678-461-8773,Sandwiches; sandwiches; ,34.039738,-84.318595,1605 Mansell Rd, Alpharetta, GA 30009
Wendy's,https://m.yelp.com/biz/wendys-alpharetta-3?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-552-2873,Burgers; burgers; Fast Food; hotdogs; ,34.0407715,-84.3183212,1650 Mansell Rd, Alpharetta, GA 30009
Waffle House,https://m.yelp.com/biz/waffle-house-alpharetta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-552-1588,Breakfast & Brunch; breakfast_brunch; ,34.0397338867188,-84.3185958862305,1605 Mansell Rd, Alpharetta, GA 30004
Pappadeaux Seafood Kitchen,https://m.yelp.com/biz/pappadeaux-seafood-kitchen-alpharetta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-992-5566,Cajun/Creole; cajun; Seafood; seafood; ,34.041627,-84.311787,10795 Davis Dr, Alpharetta, GA 30009
Miller's Ale House - Alpharetta,https://m.yelp.com/biz/millers-ale-house-alpharetta-alpharetta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-678-277-2581,American (New); newamerican; Sports Bars; sportsbars; Seafood; seafood; ,34.0420003577459,-84.3139141542249,10750 Davis Dr, Alpharetta, GA 30004
Topgolf,https://m.yelp.com/biz/topgolf-alpharetta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-217-0513,Bars; bars; American (New); newamerican; Golf; golf; ,34.045718,-84.3082274,10900 Westside Pkwy, Alpharetta, GA 30009
On The Border Mexican Grill & Cantina,https://m.yelp.com/biz/on-the-border-mexican-grill-and-cantina-alpharetta-3?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-991-2660,Mexican; mexican; Tex-Mex; tex-mex; ,34.0406150817871,-84.3140258789062,10575 Davis Dr., Alpharetta, GA 30004
Pappadux Alpharetta,https://m.yelp.com/biz/pappadux-alpharetta-alpharetta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-992-5566,Cajun/Creole; cajun; Seafood; seafood; ,34.0418109814314,-84.3115020543337,10795 Davis Dr, Alpharetta, GA 30009
Jason's Deli,https://m.yelp.com/biz/jasons-deli-alpharetta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-664-5002,Delis; delis; Sandwiches; sandwiches; ,34.0414858499611,-84.3025548584872,7300 N Point Pkwy, Alpharetta, GA 30022
Express Burger & Mediterranean Grill,https://m.yelp.com/biz/express-burger-and-mediterranean-grill-alpharetta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-678-795-0065,Mediterranean; mediterranean; Burgers; burgers; ,34.0442883,-84.3038115,7291 N Point Pkwy, Alpharetta, GA 30022
Burger King,https://m.yelp.com/biz/burger-king-alpharetta-2?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-518-3369,Burgers; burgers; ,34.038143157959,-84.3048095703125,2310 Mansell Rd, Alpharetta, GA 30022
Subway,https://m.yelp.com/biz/subway-alpharetta-6?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-518-1787,Sandwiches; sandwiches; Fast Food; hotdogs; ,34.0421044,-84.3036111,7431 N Point Pkwy Ste 1305, Alpharetta, GA 30022
Sarku Japan,https://m.yelp.com/biz/sarku-japan-alpharetta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,no phone,Japanese; japanese; Food Court; food_court; ,34.047096,-84.294167,1000 N Point Cir, Alpharetta, GA 30022
Panera Bread,https://m.yelp.com/biz/panera-bread-alpharetta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-678-393-2647,Sandwiches; sandwiches; Bagels; bagels; Salad; salad; Soup; soup; Coffee & Tea; coffee; ,34.0441746374602,-84.2925281725471,6480 Northpoint Pkwy, Alpharetta, GA 30022
Superior Wok Restaurant,https://m.yelp.com/biz/superior-wok-restaurant-alpharetta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-343-9698,Chinese; chinese; ,34.0443121905501,-84.2931979474991,6480 N Point Pkwy, Alpharetta, GA 30022
Five Guys Burgers and Fries,https://m.yelp.com/biz/five-guys-burgers-and-fries-alpharetta-3?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-346-0366,Burgers; burgers; Fast Food; hotdogs; ,34.044508,-84.292231,6410 N Point Pkwy, Alpharetta, GA 30022
Enclave At Glen Abbey,https://m.yelp.com/biz/enclave-at-glen-abbey-alpharetta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-410-9700,Apartments; apartments; ,34.0456156432629,-84.2536970973015,3605 Kimball Bridge Rd, Alpharetta, GA 30022
Duck Pond at Johns Creek,https://m.yelp.com/biz/duck-pond-at-johns-creek-johns-creek?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-619-9099,Apartments; apartments; ,34.04309,-84.22246,10840 State Bridge Rd, Johns Creek, GA 30022
Christian Brothers Automotive,https://m.yelp.com/biz/christian-brothers-automotive-alpharetta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-678-825-3343,Auto Repair; autorepair; Oil Change Stations; oilchange; ,34.0449028015137,-84.2241973876953,10879 Jones Bridge Rd, Alpharetta, GA 30022
Aldi,https://m.yelp.com/biz/aldi-alpharetta-2?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,no phone,Grocery; grocery; ,34.0455009594001,-84.221467934709,10955 Jones Bridge Rd, Alpharetta, GA 30022
Nicks Bar-B-Q,https://m.yelp.com/biz/nicks-bar-b-q-acworth-2?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-678-223-0012,Barbeque; bbq; ,34.0352544,-84.6816392,3329 Cobb Pkwy NW, Acworth, GA 30101
O'Charley's Restaurant & Bar,https://m.yelp.com/biz/o-charleys-restaurant-and-bar-acworth?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-678-574-7378,American (Traditional); tradamerican; Breakfast & Brunch; breakfast_brunch; ,34.034120195834,-84.678163170062,3285 Cobb Parkway NW, Acworth, GA 30101
Chili's,https://m.yelp.com/biz/chilis-acworth-3?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-974-4558,Bars; bars; Tex-Mex; tex-mex; American (Traditional); tradamerican; ,34.035011632168,-84.682629615656,3339 Cobb Pkwy NW, Acworth, GA 30101
Chick-fil-A,https://m.yelp.com/biz/chick-fil-a-acworth-2?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-966-8918,Fast Food; hotdogs; ,34.034204,-84.678771,3295 Cobb Pkwy NW, Acworth, GA 30101
Stevi B's Pizza Buffet,https://m.yelp.com/biz/stevi-bs-pizza-buffet-acworth?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-529-4404,Pizza; pizza; Buffets; buffets; Arcades; arcades; ,34.0348493695805,-84.6826265752316,3335 N Cobb Pkwy, Acworth, GA 30101
Wendy's,https://m.yelp.com/biz/wendys-acworth?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-529-6944,Fast Food; hotdogs; Burgers; burgers; ,34.0344505310059,-84.680290222168,3315 Cobb Pkwy NW, Acworth, GA 30101
Arbys,https://m.yelp.com/biz/arbys-acworth?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-529-8843,Fast Food; hotdogs; Sandwiches; sandwiches; ,34.0344581604004,-84.6807632446289,3319 Cobb Pkwy NW, Acworth, GA 30101
L Marie's Southern Cuisine,https://m.yelp.com/biz/l-maries-southern-cuisine-kennesaw-2?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-694-1949,Southern; southern; ,34.0323996,-84.6725822,3160 N Cobb Pkwy, Kennesaw, GA 30152
Buffalo's Cafe Acworth,https://m.yelp.com/biz/buffalos-cafe-acworth-kennesaw?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-678-236-9464,Desserts; desserts; Salad; salad; Sandwiches; sandwiches; ,34.0327106,-84.6730882,3161 Cobb Pkwy NW, Kennesaw, GA 30152
LoriBell's Frozen Custard,https://m.yelp.com/biz/loribells-frozen-custard-kennesaw?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-966-7600,Ice Cream & Frozen Yogurt; icecream; Gluten-Free; gluten_free; ,34.032741578293,-84.671664426662,3139 Cobb Pkwy, Kennesaw, GA 30152
Waffle House,https://m.yelp.com/biz/waffle-house-acworth-16?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-529-1151,Diners; diners; Breakfast & Brunch; breakfast_brunch; American (Traditional); tradamerican; ,34.033697,-84.6729708,3275 Cobb Pkwy, ACWORTH, GA 30101
Zaxby's Chicken Fingers & Buffalo Wings,https://m.yelp.com/biz/zaxbys-chicken-fingers-and-buffalo-wings-kennesaw-3?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-974-1147,Fast Food; hotdogs; Chicken Wings; chicken_wings; Salad; salad; ,34.0317764282227,-84.6594390869141,3160 Acworth Forest Dr NW, Kennesaw, GA 30144
Ministop Chinese Cuisine,https://m.yelp.com/biz/ministop-chinese-cuisine-kennesaw?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-966-1638,Chinese; chinese; ,34.0299377441406,-84.6561737060547,3103 Cobb Pkwy NW, Kennesaw, GA 30152
Pita King,https://m.yelp.com/biz/pita-king-kennesaw?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-678-324-8078,Mediterranean; mediterranean; ,34.02839,-84.65044,3061 Jim Owens Rd NW, Kennesaw, GA 30152
Oyster Cafe,https://m.yelp.com/biz/oyster-cafe-kennesaw?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-529-2196,Seafood; seafood; ,34.029316,-84.6466389,3060 Cobb Pkwy NW, Kennesaw, GA 30152
Hardee's,https://m.yelp.com/biz/hardees-kennesaw-2?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-975-8621,Fast Food; hotdogs; ,34.0294991,-84.6521301,3069 Cobb Pkwy, Kennesaw, GA 30152
Grand Slam Pizza,https://m.yelp.com/biz/grand-slam-pizza-kennesaw?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-421-6400,Pizza; pizza; ,34.0289154052734,-84.6271667480469,3055 N Main St NW, Kennesaw, GA 30144
Wings Connection,https://m.yelp.com/biz/wings-connection-kennesaw?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-422-1515,Chicken Wings; chicken_wings; ,34.0290276,-84.6273901,3055 N Main St NW, Kennesaw, GA 30144
Burnt Hickory Brewery,https://m.yelp.com/biz/burnt-hickory-brewery-kennesaw?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-514-8812,Breweries; breweries; ,34.0330567113441,-84.6168494224548,2260 Moon Station Ct, Kennesaw, GA 30144
Yamaha Motor Corporation,https://m.yelp.com/biz/yamaha-motor-corporation-kennesaw?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-792-6288,no category;,34.0270195007324,-84.5879211425781,1270 Chastain Rd NW, Kennesaw, GA 30144
Mediterranean Grill & Pizza,https://m.yelp.com/biz/mediterranean-grill-and-pizza-kennesaw?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-678-668-6913,Mediterranean; mediterranean; ,34.031732,-84.580243,1025 Chastain Rd, Kennesaw, GA 30144
Paradise Donuts,https://m.yelp.com/biz/paradise-donuts-kennesaw?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-678-540-3145,Donuts; donuts; Coffee & Tea; coffee; Sandwiches; sandwiches; ,34.030324178315,-84.5824553068848,1113 Chastain Rd, Kennesaw, GA 30144
Mellow Mushroom,https://m.yelp.com/biz/mellow-mushroom-kennesaw-2?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-426-9900,Pizza; pizza; Bars; bars; Sandwiches; sandwiches; ,34.0299854215764,-84.5829741087402,1133 Chastain Rd, Kennesaw, GA 30144
Jimmy John's,https://m.yelp.com/biz/jimmy-johns-kennesaw-3?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-678-310-0766,Sandwiches; sandwiches; ,34.0302810668945,-84.5825881958008,1133 Chastain Rd, Kennesaw, GA 30144
Wingstop,https://m.yelp.com/biz/wingstop-kennesaw-2?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-428-9464,Chicken Wings; chicken_wings; ,34.03028,-84.5825799,1133 Chastain Rd NW, Kennesaw, GA 30144
Arby's,https://m.yelp.com/biz/arbys-kennesaw-2?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-428-4599,Fast Food; hotdogs; Sandwiches; sandwiches; ,34.03196,-84.57848,3250 Barrett Lakes Blvd NW, Kennesaw, GA 30144
Waffle House,https://m.yelp.com/biz/waffle-house-kennesaw-11?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-424-0359,Diners; diners; Breakfast & Brunch; breakfast_brunch; American (Traditional); tradamerican; ,34.0341044,-84.58016,3340 Frey Rd, Kennesaw, GA 30144
Taco Bell,https://m.yelp.com/biz/taco-bell-kennesaw-8?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-678-797-9946,Fast Food; hotdogs; Mexican; mexican; Tex-Mex; tex-mex; ,34.03066,-84.578042,3240 Barrett Lakes Blvd NW, Kennesaw, GA 30144
Pizza 3.14,https://m.yelp.com/biz/pizza-3-14-kennesaw?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-675-7089,Pizza; pizza; ,34.0342,-84.5835,2615 George Busbee Pkwy, Kennesaw, GA 30144
Wendy's,https://m.yelp.com/biz/wendys-kennesaw-2?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-514-7172,Burgers; burgers; Fast Food; hotdogs; ,34.0320816040039,-84.5796737670898,995 Chastain Rd NW, Kennesaw, GA 30144
Champion Cheesesteaks,https://m.yelp.com/biz/champion-cheesesteaks-atlanta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-404-702-3374,Food Stands; foodstands; Salad; salad; Cheesesteaks; cheesesteaks; ,34.03508,-84.61491,no address, Atlanta, GA 30144
Papi's Cuban Grill - Kennesaw,https://m.yelp.com/biz/papis-cuban-grill-kennesaw-kennesaw?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-678-797-0502,Cuban; cuban; Caribbean; caribbean; ,34.03446047067,-84.5711697799726,745 Chastain Rd, Kennesaw, GA 30144
Marlow's Tavern,https://m.yelp.com/biz/marlows-tavern-kennesaw?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-425-8777,American (New); newamerican; Burgers; burgers; Gastropubs; gastropubs; ,34.0343238421438,-84.5693699272727,745 Chastain Rd NW, Kennesaw, GA 30144
California Dreaming,https://m.yelp.com/biz/california-dreaming-kennesaw-2?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-428-2055,American (Traditional); tradamerican; Salad; salad; Bars; bars; ,34.0344882648512,-84.5723223111088,745 Chastain Rd NW, Kennesaw, GA 30144
World Of Beer,https://m.yelp.com/biz/world-of-beer-kennesaw?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-485-8133,Pubs; pubs; American (Traditional); tradamerican; ,34.0347616348523,-84.5704991375159,745 Chastain Rd NW, Kennesaw, GA 30144
Cook-Out,https://m.yelp.com/biz/cook-out-kennesaw?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,no phone,Hot Dogs; hotdog; Burgers; burgers; Barbeque; bbq; ,34.0344682427717,-84.5714213185242,745 Chastain Rd, Kennesaw, GA 30144
Yellow Tail Sushi & Bar,https://m.yelp.com/biz/yellow-tail-sushi-and-bar-kennesaw?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-421-2918,Japanese; japanese; Sushi Bars; sushi; ,34.035400390625,-84.5711669921875,745 Chastain Rd, Kennesaw, GA 30144
Firehouse Subs,https://m.yelp.com/biz/firehouse-subs-kennesaw?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-678-354-6032,Sandwiches; sandwiches; Fast Food; hotdogs; Delis; delis; ,34.035400390625,-84.5711669921875,745 Chastain Rd. NW, Kennesaw, GA 30144
Cracker Barrel Old Country Store,https://m.yelp.com/biz/cracker-barrel-old-country-store-kennesaw-2?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-429-1524,American (Traditional); tradamerican; Southern; southern; Breakfast & Brunch; breakfast_brunch; ,34.0329437255859,-84.5749206542969,3389 Busbee Dr NW, Kennesaw, GA 30144
Instawares,https://m.yelp.com/biz/instawares-kennesaw?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-874-8440,Shopping; shopping; Restaurants; restaurants; ,34.031557,-84.553483,222 Chastain Meadows Ct, Kennesaw, GA 30144
Marietta Fish Market,https://m.yelp.com/biz/marietta-fish-market-marietta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-218-3474,Seafood; seafood; Salad; salad; Caterers; catering; ,34.0295372009277,-84.5285034179688,3185 Canton Rd, Marietta, GA 30066
CoConutz Jamaican Restaurant,https://m.yelp.com/biz/coconutz-jamaican-restaurant-marietta-2?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-485-5777,Caribbean; caribbean; ,34.0326194763184,-84.5289001464844,3349 Canton Rd, Marietta, GA 30066
Canton Wings & More,https://m.yelp.com/biz/canton-wings-and-more-marietta?adjust_creative=xLeatpCzSpwLHXalsdraIg&utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=xLeatpCzSpwLHXalsdraIg,+1-770-429-8888,Chicken Wings; chicken_wings; ,34.0293807983398,-84.5273818969727,3190 Canton Rd, Marietta, GA 30066
